event_uid,event_name,event_date,snapshot_kind,requested_snapshot,actual_snapshot,event_start_utc,api_event_id,commence_time,fighter_a,fighter_b,book_key,book_title,book_last_update,market_last_update,odds_a,odds_b,response_sha256
753e4ac05cd348ba717b,UFC 270: Ngannou vs. Gane,2022-01-22,discovery_72h,2022-01-19T00:00:00+00:00,2022-01-18 23:55:00+00:00,2022-01-23T03:00:00+00:00,3bbc0499612efae81b15d34c95214e10,2022-01-23T03:00:00Z,Cody Stamann,Said Nurmagomedov,betonlineag,BetOnline.ag,2022-01-18T23:46:23Z,2022-01-18T23:46:23Z,162,-189,c2e6560390a881de13a9ff710db619e1fac201aa519a458f09620d09d2888781
753e4ac05cd348ba717b,UFC 270: Ngannou vs. Gane,2022-01-22,discovery_72h,2022-01-19T00:00:00+00:00,2022-01-18 23:55:00+00:00,2022-01-23T03:00:00+00:00,3bbc0499612efae81b15d34c95214e10,2022-01-23T03:00:00Z,Cody Stamann,Said Nurmagomedov,lowvig,LowVig.ag,2022-01-18T23:50:00Z,2022-01-18T23:50:00Z,162,-189,c2e6560390a881de13a9ff710db619e1fac201aa519a458f09620d09d2888781
753e4ac05cd348ba717b,UFC 270: Ngannou vs. Gane,2022-01-22,discovery_72h,2022-01-19T00:00:00+00:00,2022-01-18 23:55:00+00:00,2022-01-23T03:00:00+00:00,3bbc0499612efae81b15d34c95214e10,2022-01-23T03:00:00Z,Cody Stamann,Said Nurmagomedov,williamhill_us,William Hill (US),2022-01-18T23:47:07Z,2022-01-18T23:47:07Z,160,-189,c2e6560390a881de13a9ff710db619e1fac201aa519a458f09620d09d2888781
753e4ac05cd348ba717b,UFC 270: Ngannou vs. Gane,2022-01-22,discovery_72h,2022-01-19T00:00:00+00:00,2022-01-18 23:55:00+00:00,2022-01-23T03:00:00+00:00,3bbc0499612efae81b15d34c95214e10,2022-01-23T03:00:00Z,Cody Stamann,Said Nurmagomedov,sugarhouse,SugarHouse,2022-01-18T23:47:09Z,2022-01-18T23:47:09Z,160,-200,c2e6560390a881de13a9ff710db619e1fac201aa519a458f09620d09d2888781
753e4ac05cd348ba717b,UFC 270: Ngannou vs. Gane,2022-01-22,discovery_72h,2022-01-19T00:00:00+00:00,2022-01-18 23:55:00+00:00,2022-01-23T03:00:00+00:00,3bbc0499612efae81b15d34c95214e10,2022-01-23T03:00:00Z,Cody Stamann,Said Nurmagomedov,twinspires,TwinSpires,2022-01-18T23:47:09Z,2022-01-18T23:47:09Z,160,-200,c2e6560390a881de13a9ff710db619e1fac201aa519a458f09620d09d2888781
753e4ac05cd348ba717b,UFC 270: Ngannou vs. Gane,2022-01-22,discovery_72h,2022-01-19T00:00:00+00:00,2022-01-18 23:55:00+00:00,2022-01-23T03:00:00+00:00,3bbc0499612efae81b15d34c95214e10,2022-01-23T03:00:00Z,Cody Stamann,Said Nurmagomedov,intertops,Intertops,2022-01-18T23:49:58Z,2022-01-18T23:49:58Z,150,-192,c2e6560390a881de13a9ff710db619e1fac201aa519a458f09620d09d2888781
753e4ac05cd348ba717b,UFC 270: Ngannou vs. Gane,2022-01-22,discovery_72h,2022-01-19T00:00:00+00:00,2022-01-18 23:55:00+00:00,2022-01-23T03:00:00+00:00,3bbc0499612efae81b15d34c95214e10,2022-01-23T03:00:00Z,Cody Stamann,Said Nurmagomedov,betrivers,BetRivers,2022-01-18T23:45:55Z,2022-01-18T23:45:55Z,160,-200,c2e6560390a881de13a9ff710db619e1fac201aa519a458f09620d09d2888781
753e4ac05cd348ba717b,UFC 270: Ngannou vs. Gane,2022-01-22,discovery_72h,2022-01-19T00:00:00+00:00,2022-01-18 23:55:00+00:00,2022-01-23T03:00:00+00:00,3bbc0499612efae81b15d34c95214e10,2022-01-23T03:00:00Z,Cody Stamann,Said Nurmagomedov,fanduel,FanDuel,2022-01-18T23:47:08Z,2022-01-18T23:47:08Z,164,-204,c2e6560390a881de13a9ff710db619e1fac201aa519a458f09620d09d2888781
753e4ac05cd348ba717b,UFC 270: Ngannou vs. Gane,2022-01-22,discovery_72h,2022-01-19T00:00:00+00:00,2022-01-18 23:55:00+00:00,2022-01-23T03:00:00+00:00,3bbc0499612efae81b15d34c95214e10,2022-01-23T03:00:00Z,Cody Stamann,Said Nurmagomedov,barstool,Barstool Sportsbook,2022-01-18T23:47:08Z,2022-01-18T23:47:08Z,160,-200,c2e6560390a881de13a9ff710db619e1fac201aa519a458f09620d09d2888781
753e4ac05cd348ba717b,UFC 270: Ngannou vs. Gane,2022-01-22,discovery_72h,2022-01-19T00:00:00+00:00,2022-01-18 23:55:00+00:00,2022-01-23T03:00:00+00:00,3bbc0499612efae81b15d34c95214e10,2022-01-23T03:00:00Z,Cody Stamann,Said Nurmagomedov,wynnbet,WynnBET,2022-01-18T23:47:09Z,2022-01-18T23:47:09Z,160,-189,c2e6560390a881de13a9ff710db619e1fac201aa519a458f09620d09d2888781
753e4ac05cd348ba717b,UFC 270: Ngannou vs. Gane,2022-01-22,discovery_72h,2022-01-19T00:00:00+00:00,2022-01-18 23:55:00+00:00,2022-01-23T03:00:00+00:00,3bbc0499612efae81b15d34c95214e10,2022-01-23T03:00:00Z,Cody Stamann,Said Nurmagomedov,betmgm,BetMGM,2022-01-18T23:49:59Z,2022-01-18T23:49:59Z,165,-200,c2e6560390a881de13a9ff710db619e1fac201aa519a458f09620d09d2888781
753e4ac05cd348ba717b,UFC 270: Ngannou vs. Gane,2022-01-22,discovery_72h,2022-01-19T00:00:00+00:00,2022-01-18 23:55:00+00:00,2022-01-23T03:00:00+00:00,3bbc0499612efae81b15d34c95214e10,2022-01-23T03:00:00Z,Cody Stamann,Said Nurmagomedov,bovada,Bovada,2022-01-18T23:47:10Z,2022-01-18T23:47:10Z,160,-200,c2e6560390a881de13a9ff710db619e1fac201aa519a458f09620d09d2888781
753e4ac05cd348ba717b,UFC 270: Ngannou vs. Gane,2022-01-22,discovery_72h,2022-01-19T00:00:00+00:00,2022-01-18 23:55:00+00:00,2022-01-23T03:00:00+00:00,e4e9e700a843900bb6c0a7c1c9758887,2022-01-23T03:00:00Z,Tony Gravely,Saimon Oliveira,betfair,Betfair,2022-01-18T23:48:12Z,2022-01-18T23:48:12Z,-227,196,c2e6560390a881de13a9ff710db619e1fac201aa519a458f09620d09d2888781
753e4ac05cd348ba717b,UFC 270: Ngannou vs. Gane,2022-01-22,discovery_72h,2022-01-19T00:00:00+00:00,2022-01-18 23:55:00+00:00,2022-01-23T03:00:00+00:00,e4e9e700a843900bb6c0a7c1c9758887,2022-01-23T03:00:00Z,Tony Gravely,Saimon Oliveira,betonlineag,BetOnline.ag,2022-01-18T23:46:23Z,2022-01-18T23:46:23Z,-244,205,c2e6560390a881de13a9ff710db619e1fac201aa519a458f09620d09d2888781
753e4ac05cd348ba717b,UFC 270: Ngannou vs. Gane,2022-01-22,discovery_72h,2022-01-19T00:00:00+00:00,2022-01-18 23:55:00+00:00,2022-01-23T03:00:00+00:00,e4e9e700a843900bb6c0a7c1c9758887,2022-01-23T03:00:00Z,Tony Gravely,Saimon Oliveira,lowvig,LowVig.ag,2022-01-18T23:50:00Z,2022-01-18T23:50:00Z,-238,205,c2e6560390a881de13a9ff710db619e1fac201aa519a458f09620d09d2888781
753e4ac05cd348ba717b,UFC 270: Ngannou vs. Gane,2022-01-22,discovery_72h,2022-01-19T00:00:00+00:00,2022-01-18 23:55:00+00:00,2022-01-23T03:00:00+00:00,e4e9e700a843900bb6c0a7c1c9758887,2022-01-23T03:00:00Z,Tony Gravely,Saimon Oliveira,williamhill_us,William Hill (US),2022-01-18T23:47:07Z,2022-01-18T23:47:07Z,-238,200,c2e6560390a881de13a9ff710db619e1fac201aa519a458f09620d09d2888781
753e4ac05cd348ba717b,UFC 270: Ngannou vs. Gane,2022-01-22,discovery_72h,2022-01-19T00:00:00+00:00,2022-01-18 23:55:00+00:00,2022-01-23T03:00:00+00:00,e4e9e700a843900bb6c0a7c1c9758887,2022-01-23T03:00:00Z,Tony Gravely,Saimon Oliveira,draftkings,DraftKings,2022-01-18T23:48:14Z,2022-01-18T23:48:14Z,-238,195,c2e6560390a881de13a9ff710db619e1fac201aa519a458f09620d09d2888781
753e4ac05cd348ba717b,UFC 270: Ngannou vs. Gane,2022-01-22,discovery_72h,2022-01-19T00:00:00+00:00,2022-01-18 23:55:00+00:00,2022-01-23T03:00:00+00:00,e4e9e700a843900bb6c0a7c1c9758887,2022-01-23T03:00:00Z,Tony Gravely,Saimon Oliveira,twinspires,TwinSpires,2022-01-18T23:47:09Z,2022-01-18T23:47:09Z,-244,195,c2e6560390a881de13a9ff710db619e1fac201aa519a458f09620d09d2888781
753e4ac05cd348ba717b,UFC 270: Ngannou vs. Gane,2022-01-22,discovery_72h,2022-01-19T00:00:00+00:00,2022-01-18 23:55:00+00:00,2022-01-23T03:00:00+00:00,e4e9e700a843900bb6c0a7c1c9758887,2022-01-23T03:00:00Z,Tony Gravely,Saimon Oliveira,sugarhouse,SugarHouse,2022-01-18T23:47:09Z,2022-01-18T23:47:09Z,-244,195,c2e6560390a881de13a9ff710db619e1fac201aa519a458f09620d09d2888781
753e4ac05cd348ba717b,UFC 270: Ngannou vs. Gane,2022-01-22,discovery_72h,2022-01-19T00:00:00+00:00,2022-01-18 23:55:00+00:00,2022-01-23T03:00:00+00:00,e4e9e700a843900bb6c0a7c1c9758887,2022-01-23T03:00:00Z,Tony Gravely,Saimon Oliveira,betrivers,BetRivers,2022-01-18T23:45:55Z,2022-01-18T23:45:55Z,-244,195,c2e6560390a881de13a9ff710db619e1fac201aa519a458f09620d09d2888781
753e4ac05cd348ba717b,UFC 270: Ngannou vs. Gane,2022-01-22,discovery_72h,2022-01-19T00:00:00+00:00,2022-01-18 23:55:00+00:00,2022-01-23T03:00:00+00:00,e4e9e700a843900bb6c0a7c1c9758887,2022-01-23T03:00:00Z,Tony Gravely,Saimon Oliveira,barstool,Barstool Sportsbook,2022-01-18T23:47:08Z,2022-01-18T23:47:08Z,-244,195,c2e6560390a881de13a9ff710db619e1fac201aa519a458f09620d09d2888781
753e4ac05cd348ba717b,UFC 270: Ngannou vs. Gane,2022-01-22,discovery_72h,2022-01-19T00:00:00+00:00,2022-01-18 23:55:00+00:00,2022-01-23T03:00:00+00:00,e4e9e700a843900bb6c0a7c1c9758887,2022-01-23T03:00:00Z,Tony Gravely,Saimon Oliveira,intertops,Intertops,2022-01-18T23:49:58Z,2022-01-18T23:49:58Z,-250,190,c2e6560390a881de13a9ff710db619e1fac201aa519a458f09620d09d2888781
753e4ac05cd348ba717b,UFC 270: Ngannou vs. Gane,2022-01-22,discovery_72h,2022-01-19T00:00:00+00:00,2022-01-18 23:55:00+00:00,2022-01-23T03:00:00+00:00,e4e9e700a843900bb6c0a7c1c9758887,2022-01-23T03:00:00Z,Tony Gravely,Saimon Oliveira,unibet,Unibet,2022-01-18T23:49:06Z,2022-01-18T23:49:06Z,-244,195,c2e6560390a881de13a9ff710db619e1fac201aa519a458f09620d09d2888781
753e4ac05cd348ba717b,UFC 270: Ngannou vs. Gane,2022-01-22,discovery_72h,2022-01-19T00:00:00+00:00,2022-01-18 23:55:00+00:00,2022-01-23T03:00:00+00:00,e4e9e700a843900bb6c0a7c1c9758887,2022-01-23T03:00:00Z,Tony Gravely,Saimon Oliveira,fanduel,FanDuel,2022-01-18T23:47:08Z,2022-01-18T23:47:08Z,-250,198,c2e6560390a881de13a9ff710db619e1fac201aa519a458f09620d09d2888781
753e4ac05cd348ba717b,UFC 270: Ngannou vs. Gane,2022-01-22,discovery_72h,2022-01-19T00:00:00+00:00,2022-01-18 23:55:00+00:00,2022-01-23T03:00:00+00:00,e4e9e700a843900bb6c0a7c1c9758887,2022-01-23T03:00:00Z,Tony Gravely,Saimon Oliveira,wynnbet,WynnBET,2022-01-18T23:47:09Z,2022-01-18T23:47:09Z,-238,190,c2e6560390a881de13a9ff710db619e1fac201aa519a458f09620d09d2888781
753e4ac05cd348ba717b,UFC 270: Ngannou vs. Gane,2022-01-22,discovery_72h,2022-01-19T00:00:00+00:00,2022-01-18 23:55:00+00:00,2022-01-23T03:00:00+00:00,e4e9e700a843900bb6c0a7c1c9758887,2022-01-23T03:00:00Z,Tony Gravely,Saimon Oliveira,betmgm,BetMGM,2022-01-18T23:49:59Z,2022-01-18T23:49:59Z,-278,210,c2e6560390a881de13a9ff710db619e1fac201aa519a458f09620d09d2888781
753e4ac05cd348ba717b,UFC 270: Ngannou vs. Gane,2022-01-22,discovery_72h,2022-01-19T00:00:00+00:00,2022-01-18 23:55:00+00:00,2022-01-23T03:00:00+00:00,e4e9e700a843900bb6c0a7c1c9758887,2022-01-23T03:00:00Z,Tony Gravely,Saimon Oliveira,bovada,Bovada,2022-01-18T23:47:10Z,2022-01-18T23:47:10Z,-250,200,c2e6560390a881de13a9ff710db619e1fac201aa519a458f09620d09d2888781
753e4ac05cd348ba717b,UFC 270: Ngannou vs. Gane,2022-01-22,discovery_72h,2022-01-19T00:00:00+00:00,2022-01-18 23:55:00+00:00,2022-01-23T03:00:00+00:00,2f468d1a729bf4f5b217c10499b3303d,2022-01-23T03:00:00Z,Matt Frevola,Genaro Valdez,draftkings,DraftKings,2022-01-18T23:48:14Z,2022-01-18T23:48:14Z,-189,160,c2e6560390a881de13a9ff710db619e1fac201aa519a458f09620d09d2888781
753e4ac05cd348ba717b,UFC 270: Ngannou vs. Gane,2022-01-22,discovery_72h,2022-01-19T00:00:00+00:00,2022-01-18 23:55:00+00:00,2022-01-23T03:00:00+00:00,2f468d1a729bf4f5b217c10499b3303d,2022-01-23T03:00:00Z,Matt Frevola,Genaro Valdez,twinspires,TwinSpires,2022-01-18T23:47:09Z,2022-01-18T23:47:09Z,-189,150,c2e6560390a881de13a9ff710db619e1fac201aa519a458f09620d09d2888781
753e4ac05cd348ba717b,UFC 270: Ngannou vs. Gane,2022-01-22,discovery_72h,2022-01-19T00:00:00+00:00,2022-01-18 23:55:00+00:00,2022-01-23T03:00:00+00:00,2f468d1a729bf4f5b217c10499b3303d,2022-01-23T03:00:00Z,Matt Frevola,Genaro Valdez,sugarhouse,SugarHouse,2022-01-18T23:47:09Z,2022-01-18T23:47:09Z,-189,150,c2e6560390a881de13a9ff710db619e1fac201aa519a458f09620d09d2888781
753e4ac05cd348ba717b,UFC 270: Ngannou vs. Gane,2022-01-22,discovery_72h,2022-01-19T00:00:00+00:00,2022-01-18 23:55:00+00:00,2022-01-23T03:00:00+00:00,2f468d1a729bf4f5b217c10499b3303d,2022-01-23T03:00:00Z,Matt Frevola,Genaro Valdez,fanduel,FanDuel,2022-01-18T23:47:08Z,2022-01-18T23:47:08Z,-192,154,c2e6560390a881de13a9ff710db619e1fac201aa519a458f09620d09d2888781
753e4ac05cd348ba717b,UFC 270: Ngannou vs. Gane,2022-01-22,discovery_72h,2022-01-19T00:00:00+00:00,2022-01-18 23:55:00+00:00,2022-01-23T03:00:00+00:00,2f468d1a729bf4f5b217c10499b3303d,2022-01-23T03:00:00Z,Matt Frevola,Genaro Valdez,unibet,Unibet,2022-01-18T23:49:06Z,2022-01-18T23:49:06Z,-189,150,c2e6560390a881de13a9ff710db619e1fac201aa519a458f09620d09d2888781
753e4ac05cd348ba717b,UFC 270: Ngannou vs. Gane,2022-01-22,discovery_72h,2022-01-19T00:00:00+00:00,2022-01-18 23:55:00+00:00,2022-01-23T03:00:00+00:00,2f468d1a729bf4f5b217c10499b3303d,2022-01-23T03:00:00Z,Matt Frevola,Genaro Valdez,betonlineag,BetOnline.ag,2022-01-18T23:46:23Z,2022-01-18T23:46:23Z,-175,150,c2e6560390a881de13a9ff710db619e1fac201aa519a458f09620d09d2888781
753e4ac05cd348ba717b,UFC 270: Ngannou vs. Gane,2022-01-22,discovery_72h,2022-01-19T00:00:00+00:00,2022-01-18 23:55:00+00:00,2022-01-23T03:00:00+00:00,2f468d1a729bf4f5b217c10499b3303d,2022-01-23T03:00:00Z,Matt Frevola,Genaro Valdez,lowvig,LowVig.ag,2022-01-18T23:50:00Z,2022-01-18T23:50:00Z,-175,150,c2e6560390a881de13a9ff710db619e1fac201aa519a458f09620d09d2888781
753e4ac05cd348ba717b,UFC 270: Ngannou vs. Gane,2022-01-22,discovery_72h,2022-01-19T00:00:00+00:00,2022-01-18 23:55:00+00:00,2022-01-23T03:00:00+00:00,2f468d1a729bf4f5b217c10499b3303d,2022-01-23T03:00:00Z,Matt Frevola,Genaro Valdez,williamhill_us,William Hill (US),2022-01-18T23:47:07Z,2022-01-18T23:47:07Z,-196,165,c2e6560390a881de13a9ff710db619e1fac201aa519a458f09620d09d2888781
753e4ac05cd348ba717b,UFC 270: Ngannou vs. Gane,2022-01-22,discovery_72h,2022-01-19T00:00:00+00:00,2022-01-18 23:55:00+00:00,2022-01-23T03:00:00+00:00,2f468d1a729bf4f5b217c10499b3303d,2022-01-23T03:00:00Z,Matt Frevola,Genaro Valdez,betfair,Betfair,2022-01-18T23:48:12Z,2022-01-18T23:48:12Z,-189,162,c2e6560390a881de13a9ff710db619e1fac201aa519a458f09620d09d2888781
753e4ac05cd348ba717b,UFC 270: Ngannou vs. Gane,2022-01-22,discovery_72h,2022-01-19T00:00:00+00:00,2022-01-18 23:55:00+00:00,2022-01-23T03:00:00+00:00,2f468d1a729bf4f5b217c10499b3303d,2022-01-23T03:00:00Z,Matt Frevola,Genaro Valdez,betrivers,BetRivers,2022-01-18T23:45:55Z,2022-01-18T23:45:55Z,-189,150,c2e6560390a881de13a9ff710db619e1fac201aa519a458f09620d09d2888781
753e4ac05cd348ba717b,UFC 270: Ngannou vs. Gane,2022-01-22,discovery_72h,2022-01-19T00:00:00+00:00,2022-01-18 23:55:00+00:00,2022-01-23T03:00:00+00:00,2f468d1a729bf4f5b217c10499b3303d,2022-01-23T03:00:00Z,Matt Frevola,Genaro Valdez,intertops,Intertops,2022-01-18T23:49:58Z,2022-01-18T23:49:58Z,-192,150,c2e6560390a881de13a9ff710db619e1fac201aa519a458f09620d09d2888781
753e4ac05cd348ba717b,UFC 270: Ngannou vs. Gane,2022-01-22,discovery_72h,2022-01-19T00:00:00+00:00,2022-01-18 23:55:00+00:00,2022-01-23T03:00:00+00:00,2f468d1a729bf4f5b217c10499b3303d,2022-01-23T03:00:00Z,Matt Frevola,Genaro Valdez,wynnbet,WynnBET,2022-01-18T23:47:09Z,2022-01-18T23:47:09Z,-196,165,c2e6560390a881de13a9ff710db619e1fac201aa519a458f09620d09d2888781
753e4ac05cd348ba717b,UFC 270: Ngannou vs. Gane,2022-01-22,discovery_72h,2022-01-19T00:00:00+00:00,2022-01-18 23:55:00+00:00,2022-01-23T03:00:00+00:00,2f468d1a729bf4f5b217c10499b3303d,2022-01-23T03:00:00Z,Matt Frevola,Genaro Valdez,barstool,Barstool Sportsbook,2022-01-18T23:47:08Z,2022-01-18T23:47:08Z,-189,150,c2e6560390a881de13a9ff710db619e1fac201aa519a458f09620d09d2888781
753e4ac05cd348ba717b,UFC 270: Ngannou vs. Gane,2022-01-22,discovery_72h,2022-01-19T00:00:00+00:00,2022-01-18 23:55:00+00:00,2022-01-23T03:00:00+00:00,2f468d1a729bf4f5b217c10499b3303d,2022-01-23T03:00:00Z,Matt Frevola,Genaro Valdez,bovada,Bovada,2022-01-18T23:47:10Z,2022-01-18T23:47:10Z,-189,155,c2e6560390a881de13a9ff710db619e1fac201aa519a458f09620d09d2888781
753e4ac05cd348ba717b,UFC 270: Ngannou vs. Gane,2022-01-22,discovery_72h,2022-01-19T00:00:00+00:00,2022-01-18 23:55:00+00:00,2022-01-23T03:00:00+00:00,2f468d1a729bf4f5b217c10499b3303d,2022-01-23T03:00:00Z,Matt Frevola,Genaro Valdez,betmgm,BetMGM,2022-01-18T23:49:59Z,2022-01-18T23:49:59Z,-200,165,c2e6560390a881de13a9ff710db619e1fac201aa519a458f09620d09d2888781
753e4ac05cd348ba717b,UFC 270: Ngannou vs. Gane,2022-01-22,discovery_72h,2022-01-19T00:00:00+00:00,2022-01-18 23:55:00+00:00,2022-01-23T03:00:00+00:00,bbe775932a1c77d17c0706a0f8cdefaf,2022-01-23T03:00:00Z,Trevin Giles,Michael Morales,betonlineag,BetOnline.ag,2022-01-18T23:46:23Z,2022-01-18T23:46:23Z,111,-132,c2e6560390a881de13a9ff710db619e1fac201aa519a458f09620d09d2888781
753e4ac05cd348ba717b,UFC 270: Ngannou vs. Gane,2022-01-22,discovery_72h,2022-01-19T00:00:00+00:00,2022-01-18 23:55:00+00:00,2022-01-23T03:00:00+00:00,bbe775932a1c77d17c0706a0f8cdefaf,2022-01-23T03:00:00Z,Trevin Giles,Michael Morales,williamhill_us,William Hill (US),2022-01-18T23:47:07Z,2022-01-18T23:47:07Z,110,-130,c2e6560390a881de13a9ff710db619e1fac201aa519a458f09620d09d2888781
753e4ac05cd348ba717b,UFC 270: Ngannou vs. Gane,2022-01-22,discovery_72h,2022-01-19T00:00:00+00:00,2022-01-18 23:55:00+00:00,2022-01-23T03:00:00+00:00,bbe775932a1c77d17c0706a0f8cdefaf,2022-01-23T03:00:00Z,Trevin Giles,Michael Morales,draftkings,DraftKings,2022-01-18T23:48:14Z,2022-01-18T23:48:14Z,110,-130,c2e6560390a881de13a9ff710db619e1fac201aa519a458f09620d09d2888781
753e4ac05cd348ba717b,UFC 270: Ngannou vs. Gane,2022-01-22,discovery_72h,2022-01-19T00:00:00+00:00,2022-01-18 23:55:00+00:00,2022-01-23T03:00:00+00:00,bbe775932a1c77d17c0706a0f8cdefaf,2022-01-23T03:00:00Z,Trevin Giles,Michael Morales,twinspires,TwinSpires,2022-01-18T23:47:09Z,2022-01-18T23:47:09Z,115,-143,c2e6560390a881de13a9ff710db619e1fac201aa519a458f09620d09d2888781
753e4ac05cd348ba717b,UFC 270: Ngannou vs. Gane,2022-01-22,discovery_72h,2022-01-19T00:00:00+00:00,2022-01-18 23:55:00+00:00,2022-01-23T03:00:00+00:00,bbe775932a1c77d17c0706a0f8cdefaf,2022-01-23T03:00:00Z,Trevin Giles,Michael Morales,sugarhouse,SugarHouse,2022-01-18T23:47:09Z,2022-01-18T23:47:09Z,115,-143,c2e6560390a881de13a9ff710db619e1fac201aa519a458f09620d09d2888781
753e4ac05cd348ba717b,UFC 270: Ngannou vs. Gane,2022-01-22,discovery_72h,2022-01-19T00:00:00+00:00,2022-01-18 23:55:00+00:00,2022-01-23T03:00:00+00:00,bbe775932a1c77d17c0706a0f8cdefaf,2022-01-23T03:00:00Z,Trevin Giles,Michael Morales,betrivers,BetRivers,2022-01-18T23:45:55Z,2022-01-18T23:45:55Z,115,-143,c2e6560390a881de13a9ff710db619e1fac201aa519a458f09620d09d2888781
753e4ac05cd348ba717b,UFC 270: Ngannou vs. Gane,2022-01-22,discovery_72h,2022-01-19T00:00:00+00:00,2022-01-18 23:55:00+00:00,2022-01-23T03:00:00+00:00,bbe775932a1c77d17c0706a0f8cdefaf,2022-01-23T03:00:00Z,Trevin Giles,Michael Morales,intertops,Intertops,2022-01-18T23:49:58Z,2022-01-18T23:49:58Z,100,-132,c2e6560390a881de13a9ff710db619e1fac201aa519a458f09620d09d2888781
753e4ac05cd348ba717b,UFC 270: Ngannou vs. Gane,2022-01-22,discovery_72h,2022-01-19T00:00:00+00:00,2022-01-18 23:55:00+00:00,2022-01-23T03:00:00+00:00,bbe775932a1c77d17c0706a0f8cdefaf,2022-01-23T03:00:00Z,Trevin Giles,Michael Morales,fanduel,FanDuel,2022-01-18T23:47:08Z,2022-01-18T23:47:08Z,114,-141,c2e6560390a881de13a9ff710db619e1fac201aa519a458f09620d09d2888781
753e4ac05cd348ba717b,UFC 270: Ngannou vs. Gane,2022-01-22,discovery_72h,2022-01-19T00:00:00+00:00,2022-01-18 23:55:00+00:00,2022-01-23T03:00:00+00:00,bbe775932a1c77d17c0706a0f8cdefaf,2022-01-23T03:00:00Z,Trevin Giles,Michael Morales,barstool,Barstool Sportsbook,2022-01-18T23:47:08Z,2022-01-18T23:47:08Z,115,-143,c2e6560390a881de13a9ff710db619e1fac201aa519a458f09620d09d2888781
753e4ac05cd348ba717b,UFC 270: Ngannou vs. Gane,2022-01-22,discovery_72h,2022-01-19T00:00:00+00:00,2022-01-18 23:55:00+00:00,2022-01-23T03:00:00+00:00,bbe775932a1c77d17c0706a0f8cdefaf,2022-01-23T03:00:00Z,Trevin Giles,Michael Morales,wynnbet,WynnBET,2022-01-18T23:47:09Z,2022-01-18T23:47:09Z,110,-130,c2e6560390a881de13a9ff710db619e1fac201aa519a458f09620d09d2888781
753e4ac05cd348ba717b,UFC 270: Ngannou vs. Gane,2022-01-22,discovery_72h,2022-01-19T00:00:00+00:00,2022-01-18 23:55:00+00:00,2022-01-23T03:00:00+00:00,bbe775932a1c77d17c0706a0f8cdefaf,2022-01-23T03:00:00Z,Trevin Giles,Michael Morales,betmgm,BetMGM,2022-01-18T23:49:59Z,2022-01-18T23:49:59Z,115,-141,c2e6560390a881de13a9ff710db619e1fac201aa519a458f09620d09d2888781
753e4ac05cd348ba717b,UFC 270: Ngannou vs. Gane,2022-01-22,discovery_72h,2022-01-19T00:00:00+00:00,2022-01-18 23:55:00+00:00,2022-01-23T03:00:00+00:00,bbe775932a1c77d17c0706a0f8cdefaf,2022-01-23T03:00:00Z,Trevin Giles,Michael Morales,lowvig,LowVig.ag,2022-01-18T23:50:00Z,2022-01-18T23:50:00Z,111,-132,c2e6560390a881de13a9ff710db619e1fac201aa519a458f09620d09d2888781
753e4ac05cd348ba717b,UFC 270: Ngannou vs. Gane,2022-01-22,discovery_72h,2022-01-19T00:00:00+00:00,2022-01-18 23:55:00+00:00,2022-01-23T03:00:00+00:00,bbe775932a1c77d17c0706a0f8cdefaf,2022-01-23T03:00:00Z,Trevin Giles,Michael Morales,unibet,Unibet,2022-01-18T23:49:06Z,2022-01-18T23:49:06Z,115,-143,c2e6560390a881de13a9ff710db619e1fac201aa519a458f09620d09d2888781
753e4ac05cd348ba717b,UFC 270: Ngannou vs. Gane,2022-01-22,discovery_72h,2022-01-19T00:00:00+00:00,2022-01-18 23:55:00+00:00,2022-01-23T03:00:00+00:00,bbe775932a1c77d17c0706a0f8cdefaf,2022-01-23T03:00:00Z,Trevin Giles,Michael Morales,betfair,Betfair,2022-01-18T23:48:12Z,2022-01-18T23:48:12Z,110,-119,c2e6560390a881de13a9ff710db619e1fac201aa519a458f09620d09d2888781
753e4ac05cd348ba717b,UFC 270: Ngannou vs. Gane,2022-01-22,discovery_72h,2022-01-19T00:00:00+00:00,2022-01-18 23:55:00+00:00,2022-01-23T03:00:00+00:00,bbe775932a1c77d17c0706a0f8cdefaf,2022-01-23T03:00:00Z,Trevin Giles,Michael Morales,bovada,Bovada,2022-01-18T23:47:10Z,2022-01-18T23:47:10Z,110,-135,c2e6560390a881de13a9ff710db619e1fac201aa519a458f09620d09d2888781
753e4ac05cd348ba717b,UFC 270: Ngannou vs. Gane,2022-01-22,discovery_72h,2022-01-19T00:00:00+00:00,2022-01-18 23:55:00+00:00,2022-01-23T03:00:00+00:00,353b750c76c78cac6d02695542c8d1bc,2022-01-23T03:00:00Z,Kay Hansen,Jasmine Jasudavicius,betonlineag,BetOnline.ag,2022-01-18T23:46:23Z,2022-01-18T23:46:23Z,-244,205,c2e6560390a881de13a9ff710db619e1fac201aa519a458f09620d09d2888781
753e4ac05cd348ba717b,UFC 270: Ngannou vs. Gane,2022-01-22,discovery_72h,2022-01-19T00:00:00+00:00,2022-01-18 23:55:00+00:00,2022-01-23T03:00:00+00:00,353b750c76c78cac6d02695542c8d1bc,2022-01-23T03:00:00Z,Kay Hansen,Jasmine Jasudavicius,lowvig,LowVig.ag,2022-01-18T23:50:00Z,2022-01-18T23:50:00Z,-238,205,c2e6560390a881de13a9ff710db619e1fac201aa519a458f09620d09d2888781
